x,y,Cell Type
1325.9486906921975,2192.2624559947644,Cancer Associated Fibroblasts
1384.475635488343,2255.142875569547,Myofibroblasts/Smooth Muscle 3
1331.7802069448762,2214.43937264392,Immature Goblet
1332.308781232142,2174.115794475624,Macrophages
1359.0022956712196,2219.470930786186,CyclingTA
1344.547540257788,2184.27052952886,Unknown_lowcount
1341.3930762518862,2198.8524569509204,Cancer Associated Fibroblasts
1335.726988210481,2219.251306512724,TA2
1345.832986134846,2193.632416496351,Myofibroblasts/Smooth Muscle 3
1340.5733600168423,2225.248363951186,Unknown_lowcount
1362.9889636247983,2225.004546745806,Myofibroblasts/Smooth Muscle 1
1352.110719245805,2234.0810174686108,Immature Goblet
1363.9593151744125,2242.6436080551307,Pericytes
1323.785808355096,2166.888517570007,Plasma
1330.227207286454,2166.04310926597,Immature Goblet
1343.405993505361,2225.4802767887218,TA2
1321.5594571445315,2182.177144540512,Cancer Associated Fibroblasts
1380.829510364444,2255.164287439355,Myofibroblasts/Smooth Muscle 1
1324.095850092001,2170.9577097760657,Myofibroblasts/Smooth Muscle 3
1347.1571430060665,2227.520758402044,Unknown_lowcount
1347.8097891934535,2205.215430188939,CyclingTA
1307.4463782402784,2180.839912355512,Macrophages
1392.7096103180868,2241.7137378148327,Myofibroblasts/Smooth Muscle 1
1349.1813073879969,2237.6746925047573,CyclingTA
1360.5862830872727,2212.2836300932813,Macrophages
1355.3678025592644,2234.560778805918,CD8+
1352.0982237110509,2239.938813726092,Unknown_lowcount
1371.1301809472482,2262.7762536539294,Plasma
1356.6676983840996,2209.144332284837,Endothelial
1340.7316384313092,2176.2817097275706,Endothelial
1340.5288588482292,2203.28161806023,CD4+
1355.05341659041,2222.6129737837005,Macrophages
1387.6250314049275,2245.0820857253666,Macrophages
1371.7145003858102,2251.576510181126,Myofibroblasts/Smooth Muscle 1
1329.3295573599714,2187.567819017915,Cancer Associated Fibroblasts
1337.8228915467062,2208.8372189357387,Endothelial
1370.3177409626169,2218.02949456954,CD8+
1348.6402066513335,2191.677402887068,Myofibroblasts/Smooth Muscle 1
1364.454441210675,2248.2903035770883,Myofibroblasts/Smooth Muscle 1
1283.9322957719864,2148.816051525792,Cancer Associated Fibroblasts
1318.6814475371634,2159.486299686676,Plasma
1034.8065500159464,2519.521250787496,Unknown_lowcount
1037.649204246065,2523.479666144396,Unknown_lowcount
1037.611073844599,2530.452168749101,Stem
1041.107293859015,2534.142912576969,Immature Goblet
1027.2835820788623,2517.617845969191,Adipocytes
1036.793401242666,2535.3695800889736,Immature Goblet
1041.7008511535169,2540.3689013827616,Immature Goblet
1020.1264496144996,2521.447063822421,Cancer Associated Fibroblasts
1034.105313256813,2543.192798728842,Immature Goblet
1033.2059496206982,2534.021134654852,Immature Goblet
1025.0166238503173,2534.321789180009,TA2
1036.3500843911352,2547.8339843437925,Immature Goblet
1028.5878298779128,2531.794224381249,Immature Goblet
1017.8040945861396,2525.710521371457,TA2
1023.8645951924932,2530.8574851574062,Stem
1014.508404664922,2532.292637348927,Stem
1025.9104908180905,2555.105290473365,Immature Goblet
1008.1476644240696,2528.199229968268,Immature Goblet
1003.694259226526,2533.7803327106694,Stem
1001.879307136342,2546.8949493151968,Immature Goblet
997.9957943152702,2534.6116303605468,TA2
993.06343254251,2537.869267361789,Immature Goblet
996.122336366654,2550.4413121899183,Immature Goblet
989.2915305736916,2544.220556466117,Stem
990.0619616759712,2561.121372821872,Stem
992.8983688231076,2566.678150215634,Stem
980.1549801312892,2553.856092194062,Immature Goblet
976.0493439097304,2560.1179790213027,Stem
907.5974742489888,2627.6465749568715,Endothelial
914.3818723074172,2619.0577980223043,Pericytes
912.6786750057954,2631.085949805445,Stem
903.0370108164824,2621.1682981881213,CyclingTA
915.9914304949692,2641.778736720298,Immature Goblet
923.6225295058064,2632.160919387868,Myofibroblasts/Smooth Muscle 1
909.497524931747,2619.609325175301,CD8+
926.8754692191244,2614.1192057160483,Macrophages
936.3921822854104,2603.195129857704,Stem
905.992673981442,2610.2990455017853,Cancer Associated Fibroblasts
932.0847665788796,2593.232271020223,Immature Goblet
900.8920340799648,2643.024398734337,Stem
902.8304468152708,2612.023152864993,Cancer Associated Fibroblasts
916.2291561917312,2627.273284434581,Endothelial
901.9324925645436,2632.526029886632,Immature Goblet
882.8409042765601,2641.042319738948,Immature Goblet
919.1178358121329,2626.331913820371,Mast
939.0188310917542,2607.293515789593,Stem
884.6737195795772,2629.1149246812147,CyclingTA
903.7400602953128,2646.0481363586564,Stem
895.0025636995018,2654.621722621459,Immature Goblet
893.5398883007246,2625.966790572925,Immature Goblet
879.58185096975,2645.407169752396,Immature Goblet
867.5547003737232,2670.3212231373404,Immature Goblet
851.841352000647,2691.297989366774,Immature Goblet
873.7941411503982,2667.1346605615167,Immature Goblet
913.486953244798,2607.4523801917,Macrophages
832.2296874467239,2711.00111243372,Macrophages
828.8911697952256,2698.1581038609543,Immature Goblet
862.8917564745941,2663.428004187126,CyclingTA
873.5824473947023,2677.102521105888,Immature Goblet
865.9531869474965,2678.7256081280566,Immature Goblet
854.5697661032854,2668.838117259806,Immature Goblet
860.6509512860778,2675.3187732097967,Immature Goblet
857.4621600710886,2678.234019674669,Stem
832.4772919281401,2700.695402044557,Stem
850.429377863469,2685.202497053988,Immature Goblet
851.7390977867395,2678.0978773110533,Immature Goblet
854.8747827636935,2685.3177750762534,Stem
861.1121375550165,2687.7581075540143,Immature Goblet
844.6537397367667,2682.10583068224,Immature Goblet
872.3323051020619,2670.830221819436,Immature Goblet
848.6793646567149,2690.555763783404,Stem
842.2515982820595,2689.70416540447,Immature Goblet
846.2240727033467,2693.8454516437714,CyclingTA
838.7471234242134,2692.6669830367646,Cancer Associated Fibroblasts
950.801854116281,2611.425026793513,Cancer Associated Fibroblasts
820.3971602464558,2693.992245352166,Immature Goblet
848.4941282455883,2680.4342855473897,Stem
829.2784077585552,2693.2699473544653,Immature Goblet
834.0171656044813,2692.863858000237,Immature Goblet
826.9257030595306,2704.318190918824,Stem
806.4158071455311,2694.987282486752,Goblet
950.9171106932948,2589.2683050789715,Stem
953.9587732271672,2602.5799356268985,Stem
876.1846680091937,2672.163883281567,Immature Goblet
