,organ,organ_id,as,as_label,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage,dataset_count
103,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mesothelium,Mesothelium,0.001,0.0001225340031858841,3
104,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_immature-b,Immature B,0.001,0.0001225340031858841,3
105,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mesoderm-2-zeb2-,Mesoderm 2 (ZEB2+),0.001,0.0001225340031858841,3
106,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_i-cells-cck-,I cells (CCK+),0.001,0.0001225340031858841,3
107,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_venous-capillary,venous capillary,0.001,0.0001225340031858841,3
108,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_ilc2,ILC2,0.001,0.0001225340031858841,3
109,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mesothelium-prg4-,Mesothelium (PRG4+),0.001,0.0001225340031858841,3
110,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_k-cells-gip-,K cells (GIP+),0.001,0.0001225340031858841,3
111,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lec3-adgrg3-,LEC3 (ADGRG3+),0.001,0.0001225340031858841,3
112,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002071,enterocyte of epithelium of large intestine,2.318000000000001,0.2840338193848793,3
113,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,1.294,0.158559000122534,3
114,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",1.271,0.1557407180492587,3
115,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",0.904,0.1107707388800392,3
116,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009009,paneth cell of colon,0.679,0.08320058816321528,3
117,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,0.6130000000000001,0.07511334395294694,3
118,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,0.312,0.03823060899399583,3
119,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,0.277,0.03394191888248989,3
120,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000320,large intestine goblet cell,0.253,0.03100110280602867,3
121,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,0.082,0.01004778826124249,3
122,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000131,gut endothelial cell,0.056,0.006861904178409508,3
123,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001516,intestinal enteroendocrine cell,0.034,0.004166156108320059,3
124,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000576,monocyte,0.029,0.003553486092390638,3
125,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0019032,intestinal tuft cell,0.021,0.002573214066903565,3
126,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009011,transit amplifying cell of colon,0.013,0.001592942041416493,3
127,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009016,intestinal crypt stem cell of large intestine,0.005,0.0006126700159294203,3
128,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002079,ductal,15.312,0.5225225225225225,1
129,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002064,acinar,8.64,0.2948402948402948,1
130,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial,3.864,0.1318591318591318,1
131,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000738,immune,1.464,0.04995904995904996,1
132,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002410,activated_stellate,0.024,0.0008190008190008189,1
133,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000173,delta,10.128,0.3456183456183456,1
134,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002275,PP,8.976,0.3063063063063063,1
135,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000169,beta_immature,6.744,0.2301392301392301,1
136,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000171,alpha_immature,3.456,0.1179361179361179,1
137,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002079,pancreatic ductal cell,15.12,0.5159705159705159,1
138,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002064,pancreatic acinar cell,8.832,0.3013923013923014,1
139,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,3.96,0.1351351351351351,1
140,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,0.648,0.02211302211302211,1
141,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T cell,0.504,0.0171990171990172,1
142,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000763,myeloid cell,0.096,0.003276003276003275,1
143,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,0.048,0.001638001638001638,1
144,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002275,pancreatic PP cell,0.024,0.0008190008190008188,1
145,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,0.024,0.0008190008190008188,1
146,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,0.024,0.0008190008190008188,1
147,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002410,pancreatic stellate cell,0.024,0.0008190008190008188,1
148,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002079,ductal,22.33,0.5225225225225226,1
149,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002064,acinar,12.6,0.2948402948402949,1
150,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial,5.635000000000001,0.1318591318591319,1
151,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000738,immune,2.135,0.04995904995904996,1
152,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002410,activated_stellate,0.035,0.000819000819000819,1
153,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000173,delta,14.77,0.3456183456183456,1
154,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002275,PP,13.09,0.3063063063063063,1
155,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000169,beta_immature,9.835,0.2301392301392301,1
156,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000171,alpha_immature,5.040000000000001,0.1179361179361179,1
157,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002079,pancreatic ductal cell,22.05,0.5159705159705161,1
158,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002064,pancreatic acinar cell,12.88,0.3013923013923014,1
159,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,5.775,0.1351351351351352,1
160,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,0.945,0.02211302211302212,1
161,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T cell,0.7350000000000001,0.01719901719901721,1
162,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000763,myeloid cell,0.14,0.003276003276003277,1
163,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,0.07,0.001638001638001639,1
164,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002275,pancreatic PP cell,0.035,0.0008190008190008193,1
165,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,0.035,0.0008190008190008193,1
166,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,0.035,0.0008190008190008193,1
167,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002410,pancreatic stellate cell,0.035,0.0008190008190008193,1
168,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002079,ductal,16.588,0.5225225225225226,1
169,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002064,acinar,9.36,0.2948402948402948,1
170,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial,4.186,0.1318591318591319,1
171,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000738,immune,1.586,0.04995904995904996,1
172,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002410,activated_stellate,0.026,0.0008190008190008189,1
173,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000173,delta,10.972,0.3456183456183456,1
174,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002275,PP,9.724,0.3063063063063063,1
175,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000169,beta_immature,7.306,0.2301392301392302,1
176,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000171,alpha_immature,3.744,0.1179361179361179,1
177,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002079,pancreatic ductal cell,16.38,0.5159705159705159,1
178,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002064,pancreatic acinar cell,9.568,0.3013923013923014,1
179,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,4.29,0.1351351351351351,1
180,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,0.702,0.02211302211302211,1
181,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T cell,0.5459999999999999,0.0171990171990172,1
182,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000763,myeloid cell,0.104,0.003276003276003276,1
183,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,0.052,0.001638001638001638,1
184,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002275,pancreatic PP cell,0.026,0.0008190008190008189,1
