organ,as,as_label,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage,dataset_count
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000718,Inner Medullary Collecting Duct,7.662540000000001E2,3.597622412425056E-1,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030022,Medullary Fibroblast,4.148859999999999E2,1.947922193164905E-1,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000597,Papillary Tip Epithelial,2.27674E2,1.068947222626521E-1,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000692,Fibroblast,2.16524E2,1.01659710125875E-1,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000890,M2 Macrophage,7.870200000000001E1,3.695120405279147E-2,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000716,Outer Medullary Collecting Duct Principal,7.482900000000001E1,3.513280028546076E-2,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001318,Cortical Vascular Smooth Muscle / Pericyte,5.308799999999999E1,2.4925230880468E-2,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,4.7107E1,2.211710463920672E-2,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,Peritubular Capilary Endothelial ,4.385800000000001E1,2.059167374840955E-2,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0011031,Monocyte-derived,4.285900000000002E1,2.012263544126693E-2,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000875,Non-classical monocyte,3.3304E1,1.563648826934725E-2,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,Descending Vasa Recta Endothelial ,3.0174E1,1.416692880853002E-2,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000768,Connecting Tubule,1.921E1,9.01924512533511E-3,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030018,Connecting Tubule Principal,1.6922E1,7.94501124471217E-3,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,Plasma,1.2562E1,5.897957171497121E-3,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal,9.28E0,4.357032522806342E-3,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002573,Schwann / Neural,7.931E0,3.723666480428567E-3,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic Endothelial,6.809000000000001E0,3.196878712046163E-3,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000715,Cortical Collecting Duct Intercalated Type A,6.685E0,3.138659742991423E-3,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001131,Ascending Vasa Recta Endothelial,6.256000000000001E0,2.937240890374621E-3,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,Mast,4.784000000000001E0,2.246125386757063E-3,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B,4.135000000000001E0,1.941414814849594E-3,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000412,Afferent / Efferent Arteriole Endothelial,1.406E0,6.601279878303575E-4,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000990,Classical Dendritic,1.048E0,4.920441900755438E-4,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000650,Mesangial,8.880000000000001E-1,4.169229396823311E-4,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030014,Descending Thin Limb Type 3,6.6E-1,3.098751578720028E-4,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000653,Podocyte,5.25E-1,2.464916028527295E-4,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000850,Macula Densa,4.960000000000001E-1,2.328758762189597E-4,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,Natural Killer T,4.550000000000001E-1,2.136260558056989E-4,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030012,Descending Thin Limb Type 1,3.150000000000001E-1,1.478949617116377E-4,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000452,Parietal Epithelial,1.88E-1,8.826746921202506E-5,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000775,Neutrophil,4.1E-2,1.924982041326078E-5,8
Left ureter,http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002201,Intercalated Type B,3.5E-2,1.64327735235153E-5,8
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000718,Inner Medullary Collecting Duct,2.747700000000001E3,3.606659975853218E-1,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000718,Inner Medullary Collecting Duct,2.747700000000001E3,3.606659975853218E-1,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030022,Medullary Fibroblast,2.559828E3,3.360057208817698E-1,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030022,Medullary Fibroblast,2.559828E3,3.360057208817698E-1,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001131,Ascending Vasa Recta Endothelial,6.5245E2,8.564127456583438E-2,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001131,Ascending Vasa Recta Endothelial,6.5245E2,8.564127456583438E-2,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030014,Descending Thin Limb Type 3,4.69844E2,6.167221857170647E-2,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030014,Descending Thin Limb Type 3,4.69844E2,6.167221857170647E-2,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001107,Ascending Thin Limb,3.53116E2,4.635037828123102E-2,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001107,Ascending Thin Limb,3.53116E2,4.635037828123102E-2,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000716,Outer Medullary Collecting Duct Principal,2.54506E2,3.34067257638934E-2,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000716,Outer Medullary Collecting Duct Principal,2.54506E2,3.34067257638934E-2,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030012,Descending Thin Limb Type 1,1.39746E2,1.834320722733863E-2,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030012,Descending Thin Limb Type 1,1.39746E2,1.834320722733863E-2,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000768,Connecting Tubule,1.25836E2,1.651736596868164E-2,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000768,Connecting Tubule,1.25836E2,1.651736596868164E-2,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,Descending Vasa Recta Endothelial ,1.16234E2,1.525699732988765E-2,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,Descending Vasa Recta Endothelial ,1.16234E2,1.525699732988765E-2,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000890,M2 Macrophage,1.01528E2,1.332667227238874E-2,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000890,M2 Macrophage,1.01528E2,1.332667227238874E-2,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001318,Vascular Smooth Muscle / Pericyte,3.9788E1,5.222614809449641E-3,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001318,Vascular Smooth Muscle / Pericyte,3.9788E1,5.222614809449641E-3,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,1.4406E1,1.890946741352456E-3,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,1.4406E1,1.890946741352456E-3,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal,1.3138E1,1.7245077251068E-3,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal,1.3138E1,1.7245077251068E-3,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0011031,Monocyte-derived,6.624E0,8.694732205135825E-4,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0011031,Monocyte-derived,6.624E0,8.694732205135825E-4,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000717,Outer Medullary Collecting Duct Intercalated Type A,5.7E0,7.481880067825212E-4,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000717,Outer Medullary Collecting Duct Intercalated Type A,5.7E0,7.481880067825212E-4,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,Plasma,4.952000000000001E0,6.500047385240431E-4,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,Plasma,4.952000000000001E0,6.500047385240431E-4,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001108,Medullary Thick Ascending Limb,3.580000000000001E0,4.69914572680952E-4,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001108,Medullary Thick Ascending Limb,3.580000000000001E0,4.69914572680952E-4,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002201,Intercalated Type B,2.55E0,3.347156872448121E-4,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002201,Intercalated Type B,2.55E0,3.347156872448121E-4,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000692,Fibroblast,2.058E0,2.701352487646366E-4,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000692,Fibroblast,2.058E0,2.701352487646366E-4,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000850,Macula Densa,1.95E0,2.559590549519151E-4,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000850,Macula Densa,1.95E0,2.559590549519151E-4,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,Mast,6.86E-1,9.004508292154553E-5,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030013,Descending Thin Limb Type 2,6.86E-1,9.004508292154553E-5,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,Mast,6.86E-1,9.004508292154553E-5,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030013,Descending Thin Limb Type 2,6.86E-1,9.004508292154553E-5,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030016,Distal Convoluted Tubule Type 1,4.5E-1,5.906747421967272E-5,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030016,Distal Convoluted Tubule Type 1,4.5E-1,5.906747421967272E-5,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000875,Non-classical monocyte,3.0E-1,3.937831614644848E-5,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,Peritubular Capilary Endothelial ,3.0E-1,3.937831614644848E-5,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000875,Non-classical monocyte,3.0E-1,3.937831614644848E-5,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,Peritubular Capilary Endothelial ,3.0E-1,3.937831614644848E-5,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B,1.5E-1,1.968915807322424E-5,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000597,Papillary Tip Epithelial,1.5E-1,1.968915807322424E-5,3
Right kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,Natural Killer T,1.5E-1,1.968915807322424E-5,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B,1.5E-1,1.968915807322424E-5,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000597,Papillary Tip Epithelial,1.5E-1,1.968915807322424E-5,3
Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,Natural Killer T,1.5E-1,1.968915807322424E-5,3
spleen,http://purl.obolibrary.org/obo/UBERON_0001248,hilum of spleen,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000787,memory B cell,1.476E1,3.715263793797826E-1,2
spleen,http://purl.obolibrary.org/obo/UBERON_0001248,hilum of spleen,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000232,erythrocyte,1.1534E1,2.903242045912203E-1,2
spleen,http://purl.obolibrary.org/obo/UBERON_0001248,hilum of spleen,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000788,naive B cell,5.028E0,1.265606121627064E-1,2
spleen,http://purl.obolibrary.org/obo/UBERON_0001248,hilum of spleen,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000909,"CD8-positive, alpha-beta memory T cell",2.708E0,6.816351188078938E-2,2
spleen,http://purl.obolibrary.org/obo/UBERON_0001248,hilum of spleen,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000897,"CD4-positive, alpha-beta memory T cell",2.252E0,5.668546113572293E-2,2
spleen,http://purl.obolibrary.org/obo/UBERON_0001248,hilum of spleen,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",1.022E0,2.572492952074104E-2,2
spleen,http://purl.obolibrary.org/obo/UBERON_0001248,hilum of spleen,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,7.6E-1,1.913008457511076E-2,2
spleen,http://purl.obolibrary.org/obo/UBERON_0001248,hilum of spleen,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000921,type I NK T cell,4.72E-1,1.188078936770036E-2,2
spleen,http://purl.obolibrary.org/obo/UBERON_0001248,hilum of spleen,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000860,classical monocyte,4.0E-1,1.006846556584777E-2,2
spleen,http://purl.obolibrary.org/obo/UBERON_0001248,hilum of spleen,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,2.48E-1,6.242448650825615E-3,2
